user_id,role,access_time,patients_accessed,session_duration,label
200,doctor,07:12,1,320,0
150,nurse,20:58,9,113,0
216,nurse,21:27,8,2926,1
74,doctor,18:38,3,61,0
34,nurse,19:11,3,345,0
269,doctor,15:25,5,85,0
200,nurse,13:02,5,543,0
153,nurse,16:50,8,221,0
56,nurse,08:25,2,255,0
119,nurse,06:24,6,497,0
290,nurse,21:41,5,1639,1
59,doctor,18:38,4,409,0
192,doctor,15:36,1,156,0
297,doctor,13:29,1,296,0
171,doctor,10:04,5,187,0
71,nurse,16:10,8,497,0
217,doctor,16:47,1,341,0
142,nurse,22:00,4,532,0
102,nurse,17:34,5,477,0
43,nurse,06:26,7,319,0
44,doctor,14:19,3,189,0
177,doctor,08:01,2,101,0
46,doctor,09:58,5,185,0
189,doctor,15:40,5,306,0
113,nurse,20:06,43,1409,1
14,doctor,10:02,3,270,0
294,nurse,15:04,4,219,0
3,admin,13:05,4,174,0
285,nurse,16:13,5,319,0
286,doctor,14:48,4,294,0
32,nurse,06:24,6,204,0
233,doctor,17:40,6,179,0
242,nurse,13:02,5,205,0
216,doctor,18:53,6,291,0
256,doctor,11:55,3,119,0
144,nurse,07:37,6,448,0
112,nurse,09:34,3,597,0
175,doctor,09:30,15,1331,1
185,nurse,15:51,9,301,0
27,nurse,21:36,9,290,0
149,doctor,17:47,3,274,0
290,doctor,19:29,2,145,0
152,doctor,15:21,3,408,0
6,doctor,16:32,3,410,0
214,doctor,07:53,4,254,0
94,nurse,19:04,5,355,0
281,doctor,14:02,5,286,0
225,nurse,17:29,2,477,0
209,nurse,10:24,5,344,0
228,nurse,08:42,3,118,0
184,admin,09:08,4,133,0
209,doctor,15:57,6,145,0
99,doctor,17:49,2,86,0
118,nurse,14:17,8,101,0
15,nurse,18:36,6,452,0
205,doctor,16:22,6,126,0
201,doctor,12:49,2,366,0
176,doctor,10:30,6,84,0
136,doctor,11:33,5,232,0
175,doctor,10:06,1,356,0
267,nurse,06:16,4,275,0
74,doctor,15:51,1,225,0
155,doctor,09:23,3,75,0
218,nurse,22:40,9,368,0
22,doctor,10:46,5,126,0
39,doctor,14:02,1,378,0
287,admin,14:26,2,112,0
269,nurse,21:10,10,344,0
40,doctor,11:51,2,218,0
89,nurse,09:30,8,248,0
121,doctor,10:48,2,337,0
3,nurse,02:05,2,181,1
41,nurse,10:01,4,438,0
2,doctor,08:46,4,244,0
35,doctor,13:17,5,315,0
35,nurse,07:55,6,297,0
164,doctor,17:47,1,110,0
293,doctor,14:16,3,147,0
204,nurse,07:30,10,555,0
278,nurse,12:12,2,383,0
253,admin,10:57,2,155,0
6,doctor,13:03,1,192,0
79,doctor,10:08,4,308,0
273,doctor,12:32,6,111,0
49,nurse,17:02,3,379,0
248,doctor,17:08,1,376,0
67,doctor,00:54,5,139,1
65,nurse,13:14,4,586,0
138,nurse,12:48,9,389,0
53,doctor,12:34,6,250,0
40,admin,14:53,2,272,0
10,doctor,19:29,3,295,0
159,doctor,09:19,5,299,0
82,nurse,18:08,7,397,0
122,doctor,18:04,2,213,0
241,nurse,20:15,8,452,0
133,nurse,15:12,6,191,0
156,nurse,20:33,9,174,0
186,nurse,21:07,7,552,0
158,doctor,10:57,5,406,0
293,nurse,07:48,5,228,0
152,admin,10:18,4,259,0
26,admin,17:18,1,78,0
117,doctor,14:26,2,207,0
71,nurse,10:23,6,394,0
212,doctor,10:03,7,1799,1
31,admin,09:43,3,120,0
59,nurse,20:11,4,292,0
252,doctor,13:36,12,423,1
65,nurse,13:13,7,402,0
230,nurse,15:10,4,384,0
166,nurse,19:43,8,556,0
43,nurse,17:15,2,494,0
84,doctor,18:19,4,180,0
104,doctor,04:36,1,354,1
29,doctor,13:19,4,268,0
160,doctor,11:09,4,317,0
167,nurse,16:16,2,455,0
128,admin,09:25,4,118,0
222,nurse,20:23,6,574,0
157,nurse,13:43,8,390,0
109,doctor,18:49,6,362,0
178,nurse,11:32,9,375,0
102,nurse,13:52,10,140,0
247,nurse,13:17,7,217,0
107,nurse,07:11,5,306,0
79,doctor,11:48,4,189,0
192,doctor,10:45,4,140,0
23,doctor,12:58,1,264,0
68,doctor,12:06,1,309,0
183,nurse,16:34,9,117,0
137,nurse,07:17,4,167,0
154,nurse,16:25,6,126,0
191,doctor,12:54,1,127,0
19,doctor,14:49,5,98,0
177,nurse,06:22,5,463,0
131,nurse,08:39,9,146,0
161,doctor,12:31,1,260,0
264,doctor,17:41,2,202,0
221,doctor,23:26,2,98,1
187,nurse,19:15,7,157,0
235,doctor,13:04,3,81,0
288,doctor,13:32,16,3434,1
236,nurse,08:19,5,441,0
13,doctor,15:02,6,363,0
146,doctor,18:06,15,843,1
263,nurse,22:32,10,140,0
144,nurse,18:42,3,287,0
59,admin,14:32,4,225,0
181,doctor,13:59,5,83,0
196,admin,13:25,2,239,0
7,nurse,21:09,9,170,0
284,nurse,09:43,6,319,0
108,doctor,12:26,3,69,0
15,nurse,13:03,8,399,0
300,doctor,17:36,3,112,0
146,nurse,12:26,9,546,0
135,doctor,16:02,4,254,0
231,nurse,17:04,10,262,0
44,nurse,19:19,7,310,0
188,doctor,13:13,3,187,0
25,admin,18:28,11,3110,1
17,admin,02:33,3,264,1
123,doctor,19:30,6,304,0
103,nurse,09:24,9,442,0
83,nurse,19:06,7,234,0
7,nurse,09:09,6,430,0
149,doctor,12:20,1,396,0
17,doctor,15:47,6,78,0
282,nurse,12:36,9,295,0
262,nurse,21:08,6,283,0
104,doctor,19:50,3,187,0
31,nurse,06:01,3,239,0
158,doctor,16:59,2,69,0
143,nurse,09:28,8,250,0
199,admin,10:32,4,144,0
194,doctor,09:09,3,139,0
207,nurse,07:00,4,155,0
147,doctor,07:23,4,299,0
53,nurse,11:23,3,427,0
23,doctor,11:06,5,382,0
7,doctor,12:04,4,266,0
59,doctor,09:13,5,125,0
142,nurse,21:40,2,388,0
214,nurse,08:20,4,332,0
283,doctor,19:51,3,215,0
82,doctor,18:35,21,914,1
98,nurse,08:15,9,210,0
22,nurse,13:04,3,557,0
195,nurse,18:40,3,561,0
128,doctor,17:36,4,63,0
233,doctor,04:36,6,123,1
65,nurse,16:54,8,579,0
156,nurse,21:26,10,372,0
33,nurse,07:14,6,130,0
36,doctor,15:06,1,347,0
176,nurse,08:44,5,170,0
2,doctor,11:19,4,79,0
294,nurse,14:50,2,503,0
52,admin,12:42,4,153,0
135,doctor,19:51,3,259,0
79,doctor,14:20,6,301,0
233,nurse,14:01,5,199,0
136,nurse,14:39,10,320,0
127,doctor,16:06,6,177,0
148,doctor,08:11,6,267,0
198,admin,01:10,4,275,1
285,doctor,07:22,4,263,0
19,doctor,08:01,5,368,0
209,doctor,19:06,2,224,0
148,doctor,00:17,4,208,1
154,admin,16:24,3,174,0
127,nurse,18:51,3,102,0
234,admin,15:00,1,272,0
114,nurse,21:20,6,394,0
19,doctor,14:33,1,116,0
55,admin,14:53,6,849,1
48,doctor,11:18,17,1130,1
230,doctor,11:14,2,179,0
290,nurse,19:44,7,281,0
56,admin,15:49,1,153,0
1,nurse,07:19,4,286,0
110,nurse,18:45,3,580,0
234,nurse,13:06,9,200,0
219,admin,10:17,4,122,0
287,admin,13:54,4,213,0
79,admin,15:42,4,277,0
41,nurse,13:17,5,495,0
200,doctor,14:59,1,280,0
52,doctor,14:55,2,223,0
63,nurse,18:08,7,102,0
286,doctor,16:12,3,194,0
274,doctor,18:38,4,67,0
168,doctor,12:31,1,178,0
68,nurse,21:44,3,460,0
299,nurse,10:23,7,154,0
29,nurse,16:01,4,289,0
42,admin,23:49,1,87,1
213,nurse,08:54,9,188,0
264,nurse,08:08,3,527,0
285,doctor,09:41,11,2874,1
193,nurse,07:48,10,526,0
112,doctor,08:03,3,400,0
239,doctor,17:15,6,271,0
163,nurse,19:04,4,154,0
272,admin,16:08,2,55,0
270,doctor,18:25,3,122,0
115,nurse,01:12,8,224,1
224,nurse,13:27,10,186,0
34,doctor,13:54,4,282,0
76,doctor,10:50,5,401,0
117,doctor,17:11,3,131,0
206,nurse,20:58,3,179,0
237,doctor,16:16,5,379,0
85,nurse,11:20,4,554,0
133,nurse,15:43,10,232,0
220,nurse,19:32,3,536,0
159,admin,11:14,1,263,0
267,doctor,07:20,5,315,0
163,nurse,17:38,2,484,0
86,nurse,21:33,9,565,0
183,nurse,09:44,4,98,0
200,nurse,13:29,4,149,0
204,doctor,13:46,1,170,0
153,doctor,08:34,1,149,0
291,nurse,21:29,5,459,0
293,nurse,12:38,7,590,0
178,nurse,08:36,4,220,0
44,nurse,08:04,9,435,0
234,doctor,07:13,6,330,0
202,doctor,17:29,4,113,0
285,doctor,11:46,2,165,0
279,doctor,07:23,4,187,0
75,doctor,16:10,6,189,0
262,admin,15:14,2,101,0
268,doctor,15:12,1,147,0
219,nurse,17:48,6,368,0
242,doctor,09:00,1,375,0
152,doctor,04:30,3,404,1
83,doctor,14:39,6,280,0
203,nurse,16:04,4,409,0
170,nurse,08:43,2,99,0
17,admin,16:07,3,176,0
89,nurse,12:44,2,96,0
232,doctor,01:15,3,79,1
119,doctor,07:45,2,402,0
141,doctor,10:29,3,164,0
294,nurse,10:54,10,105,0
213,nurse,18:14,3,306,0
198,nurse,21:46,6,94,0
131,doctor,12:17,3,92,0
224,admin,14:16,4,47,0
149,doctor,19:47,3,342,0
49,doctor,14:26,3,133,0
88,nurse,22:00,4,241,0
163,doctor,07:41,5,268,0
213,nurse,09:46,5,152,0
170,doctor,12:10,6,185,0
283,nurse,07:20,10,518,0
228,nurse,15:15,7,561,0
157,doctor,13:11,33,806,1
55,nurse,00:58,7,487,1
260,doctor,17:27,2,297,0
276,doctor,09:25,1,173,0
273,doctor,16:01,2,70,0
274,doctor,19:32,1,363,0
222,nurse,08:51,6,513,0
113,admin,13:44,3,196,0
93,nurse,07:20,7,378,0
254,doctor,16:38,1,114,0
281,nurse,13:01,6,478,0
74,doctor,14:55,3,226,0
45,nurse,18:00,10,381,0
272,admin,17:29,1,100,0
86,nurse,11:07,5,193,0
193,doctor,07:00,5,160,0
37,doctor,09:42,5,385,0
117,nurse,06:43,9,233,0
60,doctor,18:15,6,352,0
296,nurse,10:29,3,414,0
202,admin,08:58,2,153,0
277,nurse,22:43,7,541,0
288,nurse,22:25,10,423,0
133,doctor,19:15,5,299,0
292,doctor,07:41,1,300,0
299,doctor,16:54,6,394,0
161,nurse,20:43,6,535,0
23,nurse,20:25,4,470,0
176,doctor,11:41,2,212,0
291,nurse,09:44,8,105,0
128,admin,13:37,2,213,0
291,admin,08:29,4,231,0
260,nurse,13:59,9,258,0
283,doctor,08:24,4,329,0
157,doctor,17:02,4,415,0
51,doctor,19:43,4,298,0
99,admin,18:01,28,405,1
199,nurse,11:09,5,191,0
145,nurse,06:15,5,299,0
67,nurse,16:43,2,462,0
71,doctor,19:25,15,1501,1
170,doctor,19:07,3,379,0
28,nurse,12:08,4,215,0
150,doctor,13:50,5,228,0
183,nurse,16:23,7,445,0
77,nurse,07:02,8,148,0
215,nurse,14:59,35,1554,1
201,doctor,08:49,2,115,0
48,nurse,10:30,2,521,0
208,doctor,01:10,2,337,1
14,nurse,17:24,6,235,0
128,doctor,17:00,3,249,0
175,doctor,16:21,1,124,0
171,admin,14:00,4,300,0
160,nurse,12:14,4,339,0
296,doctor,18:38,1,194,0
15,nurse,22:11,5,294,0
73,nurse,19:56,2,184,0
32,admin,17:28,3,217,0
235,nurse,07:27,9,102,0
175,admin,09:11,6,928,1
130,doctor,11:39,1,294,0
84,doctor,08:24,2,97,0
122,nurse,13:37,3,469,0
194,nurse,10:07,2,525,0
44,doctor,01:58,4,81,1
65,nurse,10:32,5,424,0
94,nurse,20:49,2,251,0
252,doctor,18:34,5,287,0
75,nurse,07:25,5,167,0
14,doctor,08:10,4,355,0
133,nurse,19:45,8,277,0
139,nurse,21:26,2,522,0
10,nurse,19:56,6,315,0
176,doctor,09:23,4,171,0
129,nurse,21:31,10,553,0
2,nurse,14:26,15,2660,1
28,nurse,19:05,4,553,0
233,nurse,10:34,6,169,0
70,doctor,19:09,17,3514,1
194,nurse,14:07,9,103,0
253,doctor,08:41,5,277,0
204,doctor,15:32,1,163,0
206,doctor,13:19,4,355,0
74,nurse,20:37,10,187,0
135,nurse,10:35,7,211,0
139,admin,09:53,4,54,0
285,doctor,17:16,5,70,0
61,nurse,06:44,44,1219,1
188,nurse,11:02,9,329,0
29,nurse,21:52,6,119,0
281,doctor,16:23,6,286,0
78,nurse,15:26,3,432,0
47,doctor,07:59,5,60,0
55,doctor,14:35,6,245,0
191,doctor,07:09,3,400,0
118,doctor,18:43,5,149,0
89,doctor,14:23,20,1801,1
171,nurse,13:55,8,254,0
232,nurse,15:16,4,267,0
133,doctor,17:41,2,88,0
58,doctor,12:49,6,168,0
188,doctor,01:15,4,373,1
217,nurse,18:47,9,284,0
193,nurse,06:53,10,253,0
235,doctor,11:38,6,83,0
201,nurse,22:32,3,230,0
264,doctor,07:13,3,317,0
24,doctor,17:22,4,190,0
296,doctor,13:13,10,1758,1
75,doctor,14:47,5,115,0
30,doctor,18:33,3,414,0
129,nurse,19:43,8,549,0
165,nurse,13:52,4,129,0
211,doctor,08:32,6,167,0
102,doctor,17:17,6,332,0
80,doctor,09:42,4,195,0
254,doctor,17:59,2,64,0
280,doctor,09:52,5,324,0
281,nurse,09:45,4,585,0
145,doctor,14:43,3,371,0
157,nurse,18:00,6,179,0
54,nurse,21:46,10,560,0
93,doctor,08:16,4,100,0
275,nurse,07:51,6,266,0
93,nurse,19:28,8,407,0
233,admin,17:34,4,285,0
263,doctor,11:56,4,210,0
3,admin,09:58,2,154,0
2,doctor,18:21,5,282,0
33,doctor,18:37,2,188,0
14,doctor,08:09,3,330,0
125,doctor,13:46,6,238,0
36,doctor,12:26,5,265,0
123,doctor,07:51,4,74,0
130,nurse,22:01,7,585,0
68,doctor,18:08,4,385,0
28,admin,11:53,4,135,0
252,nurse,08:34,8,415,0
234,nurse,17:26,5,531,0
67,doctor,17:04,2,338,0
96,nurse,21:34,2,553,0
153,doctor,16:55,44,1078,1
182,nurse,19:20,6,130,0
283,nurse,22:11,15,1271,1
268,doctor,18:34,4,281,0
162,nurse,14:24,10,479,0
81,doctor,18:53,5,206,0
79,doctor,01:05,6,172,1
277,nurse,20:05,4,197,0
107,nurse,19:24,10,313,0
227,admin,15:34,4,114,0
174,doctor,09:30,2,330,0
15,nurse,13:09,2,348,0
288,admin,11:53,3,269,0
4,admin,14:11,2,158,0
189,doctor,14:15,3,277,0
67,doctor,19:54,4,315,0
29,nurse,14:21,5,263,0
241,nurse,12:03,4,487,0
65,nurse,11:35,7,507,0
12,admin,12:45,2,175,0
79,doctor,12:21,3,208,0
115,admin,17:50,4,279,0
54,nurse,19:30,10,365,0
299,nurse,15:25,41,876,1
176,nurse,18:38,2,242,0
136,admin,18:27,4,161,0
37,doctor,18:10,3,338,0
239,nurse,20:01,2,427,0
123,nurse,14:20,6,580,0
250,doctor,13:01,6,344,0
44,nurse,10:45,2,205,0
262,nurse,06:44,3,213,0
47,nurse,18:09,10,204,0
28,doctor,12:57,5,98,0
60,doctor,12:52,2,165,0
102,nurse,16:25,9,100,0
252,doctor,09:32,4,96,0
188,admin,17:27,3,281,0
152,nurse,17:31,7,380,0
189,doctor,07:57,3,225,0
199,nurse,10:36,3,316,0
147,doctor,08:35,2,379,0
161,doctor,09:47,6,247,0
233,doctor,17:49,5,390,0
39,admin,14:41,3,94,0
95,nurse,08:19,7,341,0
77,doctor,07:51,2,80,0
243,nurse,18:48,6,327,0
281,doctor,09:19,1,156,0
124,nurse,11:46,3,492,0
147,doctor,07:47,6,148,0
224,nurse,13:18,2,384,0
46,doctor,15:57,1,245,0
182,nurse,21:36,7,388,0
145,nurse,21:38,6,135,0
122,doctor,09:20,3,268,0
45,doctor,19:07,2,214,0
120,nurse,14:51,10,453,0
110,doctor,19:43,18,3534,1
280,doctor,13:05,2,312,0
60,doctor,19:07,2,73,0
105,nurse,22:05,5,110,0
157,doctor,15:02,2,376,0
285,nurse,22:45,3,386,0
185,doctor,09:12,1,353,0
19,doctor,15:09,1,403,0
288,doctor,18:52,6,165,0
120,doctor,19:27,6,264,0
36,nurse,21:05,2,529,0
289,nurse,08:39,3,544,0
149,nurse,07:20,2,147,0
82,doctor,07:48,2,199,0
189,admin,14:01,4,84,0
201,doctor,12:03,6,313,0
79,nurse,17:45,9,167,0
107,doctor,08:25,1,160,0
258,nurse,08:05,2,251,0
226,nurse,06:12,8,530,0
205,nurse,06:00,34,975,1
204,doctor,13:43,5,185,0
127,nurse,12:44,9,120,0
163,doctor,15:52,1,73,0
34,nurse,14:41,2,376,0
111,doctor,11:13,1,267,0
252,doctor,11:18,6,337,0
88,nurse,13:29,7,397,0
253,nurse,11:09,10,525,0
73,nurse,17:35,7,470,0
58,doctor,10:39,1,354,0
110,admin,12:33,2,165,0
106,doctor,15:45,4,160,0
99,doctor,09:15,5,68,0
211,doctor,11:28,3,325,0
141,doctor,15:27,6,305,0
202,admin,11:31,1,111,0
235,doctor,12:22,2,354,0
63,doctor,11:22,5,214,0
138,doctor,11:51,1,249,0
160,doctor,18:13,6,254,0
276,nurse,09:06,31,1191,1
193,admin,09:05,2,249,0
171,nurse,16:45,29,1176,1
90,admin,14:32,2,239,0
119,nurse,21:28,3,596,0
149,doctor,11:40,15,1850,1
182,admin,18:26,4,59,0
45,doctor,08:38,4,389,0
77,admin,11:33,4,286,0
51,admin,18:54,4,151,0
274,doctor,12:42,1,357,0
231,doctor,07:50,5,159,0
294,doctor,08:26,6,244,0
97,doctor,13:51,6,192,0
10,nurse,13:17,10,411,0
243,doctor,14:02,1,413,0
293,doctor,12:45,6,355,0
157,doctor,19:11,5,241,0
199,doctor,13:36,3,210,0
244,doctor,18:22,18,1234,1
4,nurse,06:07,8,585,0
35,admin,18:28,2,183,0
146,doctor,18:48,3,359,0
61,doctor,13:45,2,342,0
143,doctor,18:32,5,309,0
24,nurse,07:05,9,96,0
53,nurse,10:43,6,415,0
39,nurse,13:02,6,537,0
290,admin,12:35,3,91,0
89,nurse,13:20,7,486,0
278,doctor,10:40,2,307,0
242,doctor,18:22,4,397,0
64,nurse,12:03,4,302,0
234,nurse,21:06,3,264,0
34,nurse,22:55,9,581,0
143,doctor,08:59,6,61,0
60,nurse,19:07,3,243,0
196,admin,18:05,1,168,0
186,doctor,19:19,2,214,0
265,nurse,16:45,4,213,0
248,nurse,15:35,9,324,0
287,doctor,08:40,2,234,0
49,doctor,09:05,6,344,0
84,nurse,11:25,9,382,0
210,admin,14:26,5,1307,1
105,nurse,12:53,7,325,0
272,doctor,09:06,6,60,0
242,nurse,06:53,2,318,0
267,doctor,19:03,5,383,0
223,nurse,13:10,2,345,0
18,nurse,22:15,6,348,0
223,doctor,14:46,3,336,0
91,doctor,16:26,3,90,0
138,nurse,16:25,7,316,0
185,doctor,17:17,1,366,0
229,nurse,14:31,9,385,0
21,doctor,10:19,3,127,0
224,nurse,03:39,5,119,1
200,doctor,17:57,3,236,0
227,doctor,10:15,1,373,0
237,admin,12:49,1,240,0
264,doctor,09:41,21,956,1
189,nurse,09:08,7,452,0
295,nurse,06:03,7,520,0
209,nurse,12:12,4,342,0
133,doctor,09:09,5,241,0
267,nurse,13:29,4,548,0
113,nurse,21:43,4,185,0
53,doctor,07:14,2,301,0
28,nurse,06:34,6,162,0
18,nurse,12:47,9,95,0
101,doctor,17:07,6,380,0
108,nurse,14:23,8,414,0
185,nurse,21:57,5,1803,1
269,nurse,17:48,3,334,0
198,admin,16:01,4,196,0
158,doctor,11:46,6,133,0
277,doctor,19:14,4,377,0
16,nurse,16:13,4,412,0
220,nurse,22:33,7,405,0
68,doctor,15:35,2,385,0
234,nurse,20:58,11,3475,1
12,doctor,10:10,1,364,0
216,nurse,17:51,7,489,0
16,doctor,09:21,1,262,0
269,doctor,13:40,6,78,0
153,doctor,14:26,4,107,0
296,nurse,19:15,4,376,0
46,nurse,06:14,10,261,0
241,doctor,13:10,2,112,0
206,doctor,10:58,6,286,0
213,doctor,10:38,5,191,0
148,nurse,06:12,10,378,0
147,doctor,13:23,4,399,0
241,nurse,07:32,9,201,0
47,doctor,07:42,2,299,0
193,admin,11:43,2,224,0
237,nurse,12:46,4,177,0
259,admin,15:17,2,78,0
50,doctor,16:07,1,368,0
221,doctor,13:46,6,71,0
79,nurse,19:19,6,563,0
286,nurse,12:42,9,353,0
144,doctor,08:30,4,89,0
12,nurse,12:31,3,560,0
188,doctor,17:35,1,67,0
127,doctor,18:17,4,282,0
131,admin,15:50,2,164,0
30,nurse,16:08,10,573,0
200,nurse,19:22,3,373,0
156,doctor,18:28,4,106,0
277,nurse,22:15,9,230,0
23,doctor,16:52,4,320,0
21,doctor,13:10,6,225,0
262,doctor,16:41,5,404,0
85,doctor,11:59,2,212,0
129,nurse,22:25,7,180,0
53,admin,18:22,4,61,0
33,nurse,06:33,10,113,0
215,doctor,16:18,4,278,0
31,doctor,10:30,4,192,0
299,doctor,08:42,6,101,0
60,doctor,19:21,1,181,0
208,nurse,16:22,10,493,0
36,doctor,17:36,6,82,0
63,doctor,12:33,5,173,0
279,doctor,13:45,6,398,0
115,doctor,15:20,3,60,0
174,nurse,12:50,45,423,1
16,doctor,08:11,3,241,0
278,nurse,02:35,2,287,1
47,nurse,15:38,3,187,0
192,admin,08:56,3,217,0
114,doctor,13:34,19,1033,1
253,nurse,08:30,2,364,0
76,doctor,16:54,2,143,0
286,nurse,17:01,9,560,0
217,admin,09:09,2,151,0
100,nurse,17:10,20,486,1
136,nurse,07:42,2,573,0
38,admin,15:31,3,223,0
131,doctor,15:00,4,264,0
93,doctor,13:50,6,127,0
31,nurse,18:37,7,572,0
48,doctor,09:07,1,343,0
33,doctor,15:05,1,401,0
118,nurse,13:12,2,183,0
261,doctor,19:31,5,129,0
114,doctor,08:50,3,399,0
259,doctor,18:38,1,70,0
56,nurse,18:55,10,114,0
177,admin,10:05,1,117,0
217,nurse,06:33,3,297,0
286,nurse,06:16,6,472,0
22,nurse,08:44,9,554,0
283,doctor,02:27,5,226,1
181,doctor,07:52,4,65,0
171,nurse,22:02,8,513,0
135,doctor,12:25,4,364,0
280,nurse,17:36,2,339,0
141,doctor,08:19,2,400,0
184,nurse,20:58,39,766,1
274,doctor,11:29,4,259,0
177,nurse,12:02,3,290,0
254,admin,10:33,4,108,0
193,nurse,22:20,2,158,0
199,admin,10:38,4,243,0
199,doctor,09:49,6,336,0
98,doctor,16:33,20,953,1
281,nurse,19:30,2,153,0
255,doctor,18:31,6,211,0
187,doctor,09:13,17,702,1
104,doctor,12:09,3,259,0
165,nurse,22:53,14,3158,1
93,doctor,02:54,1,233,1
185,nurse,13:21,11,1059,1
140,doctor,12:58,4,68,0
118,doctor,11:42,2,184,0
64,doctor,07:38,1,135,0
133,admin,11:46,1,186,0
39,admin,12:55,1,293,0
101,nurse,20:56,9,392,0
156,nurse,07:48,4,139,0
272,admin,10:14,1,156,0
265,nurse,08:32,3,424,0
291,doctor,09:55,31,733,1
238,admin,16:49,4,156,0
243,nurse,20:18,7,533,0
154,doctor,15:33,5,133,0
253,doctor,17:09,3,219,0
165,doctor,10:20,1,94,0
286,nurse,11:35,2,259,0
173,doctor,12:14,5,329,0
82,doctor,07:16,4,263,0
194,nurse,07:34,4,366,0
165,nurse,22:28,3,460,0
242,nurse,12:04,25,1198,1
53,nurse,17:49,4,292,0
18,doctor,14:53,3,102,0
113,doctor,07:40,1,67,0
147,nurse,10:37,36,1026,1
139,doctor,10:13,1,364,0
50,nurse,09:43,7,206,0
142,doctor,19:37,4,144,0
240,nurse,06:05,2,474,0
155,doctor,10:18,3,367,0
278,nurse,17:52,10,457,0
272,doctor,15:05,20,2796,1
67,doctor,08:23,5,362,0
112,doctor,14:27,2,323,0
299,doctor,07:58,2,169,0
118,doctor,16:20,3,345,0
8,doctor,11:28,2,411,0
269,doctor,10:51,4,344,0
255,nurse,14:00,9,99,0
181,doctor,13:00,1,404,0
72,admin,10:54,2,106,0
276,nurse,10:07,5,529,0
276,nurse,11:30,10,494,0
219,doctor,11:45,2,366,0
154,doctor,18:49,3,389,0
292,nurse,11:42,2,550,0
204,doctor,07:56,3,338,0
94,doctor,10:16,6,195,0
142,doctor,16:56,5,106,0
159,doctor,19:27,3,110,0
61,doctor,07:55,4,180,0
243,nurse,06:19,10,453,0
193,nurse,14:40,10,138,0
174,doctor,16:22,3,342,0
294,nurse,14:10,3,408,0
102,doctor,08:13,4,159,0
296,admin,15:11,4,249,0
244,nurse,21:23,5,274,0
107,nurse,15:05,9,221,0
178,admin,04:01,3,136,1
67,doctor,10:12,5,370,0
208,doctor,08:23,1,76,0
55,doctor,11:33,12,1030,1
212,doctor,11:31,5,140,0
300,nurse,06:05,2,532,0
50,nurse,18:49,6,512,0
160,nurse,08:21,9,204,0
196,nurse,20:39,8,326,0
93,nurse,07:37,8,150,0
100,doctor,14:11,4,216,0
187,doctor,15:51,4,350,0
137,nurse,17:39,9,143,0
187,nurse,17:58,9,406,0
251,doctor,14:00,1,119,0
50,nurse,20:43,9,195,0
212,nurse,06:52,8,350,0
275,doctor,17:43,5,275,0
269,nurse,21:12,34,1425,1
151,doctor,10:44,2,270,0
27,doctor,09:24,2,136,0
218,nurse,17:38,8,503,0
172,nurse,22:28,8,287,0
136,nurse,20:47,3,268,0
123,doctor,11:54,4,189,0
67,nurse,14:01,7,213,0
3,doctor,15:46,3,407,0
204,nurse,16:56,5,418,0
14,nurse,13:28,7,233,0
247,nurse,22:00,7,207,0
274,nurse,17:59,8,387,0
62,doctor,10:26,5,254,0
22,doctor,18:58,3,74,0
29,nurse,14:05,7,90,0
91,nurse,14:53,2,250,0
73,doctor,13:23,5,177,0
298,nurse,19:13,5,546,0
144,doctor,17:27,3,414,0
202,admin,14:47,1,171,0
70,doctor,14:12,5,377,0
76,nurse,07:45,6,508,0
46,nurse,01:40,9,313,1
57,doctor,17:55,5,227,0
266,doctor,11:37,4,303,0
266,nurse,12:15,2,308,0
165,doctor,14:55,6,250,0
271,doctor,16:13,3,71,0
94,admin,14:02,2,284,0
271,doctor,14:21,4,300,0
278,doctor,08:10,10,1679,1
49,nurse,12:36,3,155,0
187,doctor,16:41,5,326,0
53,admin,11:58,2,300,0
5,doctor,12:58,6,318,0
297,nurse,00:40,8,522,1
16,nurse,19:17,2,343,0
105,doctor,19:34,6,390,0
138,doctor,15:12,1,176,0
180,doctor,14:13,4,228,0
4,nurse,15:56,6,407,0
30,doctor,16:00,2,120,0
260,nurse,13:50,8,501,0
43,admin,14:31,3,181,0
22,admin,16:35,3,155,0
18,doctor,14:40,3,283,0
176,doctor,09:27,5,379,0
186,nurse,11:13,2,550,0
206,doctor,13:12,2,70,0
85,admin,11:22,4,225,0
126,doctor,03:38,6,363,1
31,doctor,19:11,6,297,0
61,doctor,09:55,6,371,0
168,doctor,00:18,2,162,1
72,doctor,18:02,6,256,0
29,admin,12:33,1,61,0
29,nurse,17:19,10,237,0
265,nurse,17:28,9,397,0
270,doctor,18:09,3,228,0
270,nurse,09:23,3,364,0
97,doctor,19:32,2,283,0
182,admin,09:32,3,139,0
240,nurse,19:49,10,491,0
173,nurse,16:37,2,214,0
295,doctor,13:46,6,377,0
257,doctor,14:24,1,405,0
151,nurse,15:37,8,2032,1
70,nurse,14:18,8,454,0
171,doctor,07:28,4,364,0
181,admin,17:44,2,233,0
40,nurse,07:32,4,429,0
169,doctor,11:28,4,381,0
191,nurse,11:23,6,540,0
264,nurse,20:09,6,467,0
248,nurse,21:39,2,98,0
170,nurse,17:38,6,370,0
214,nurse,20:57,6,562,0
224,nurse,19:08,5,437,0
251,nurse,09:09,7,276,0
16,nurse,11:49,9,310,0
11,doctor,13:19,1,139,0
